paper,name1,gs_email1,name2,gs_email2
CLOUD_17_012,"Wang, Liqiang",@cs.ucf.edu,"Liu, Zixia",
CLOUD_17_012,"Wang, Liqiang",@cs.ucf.edu,"Zhang, Hong2",
CLOUD_17_013,"Lee, Kyungyong",@acis.ufl.edu,"Son, Myungjun",
CLOUD_17_013,"Son, Myungjun",,"Lee, Kyungyong",@acis.ufl.edu
CLOUD_17_014,"Cao, Chun",,"Wang, Weiyi",
CLOUD_17_014,"Cao, Chun",,"Zhang, Ying2",@smail.nju.edu.cn
CLOUD_17_014,"Cao, Chun",,"Ma, Xiaoxing",@nju.edu.cn
CLOUD_17_014,"Wang, Weiyi",,"Cao, Chun",
CLOUD_17_014,"Wang, Weiyi",,"Zhang, Ying2",@smail.nju.edu.cn
CLOUD_17_014,"Wang, Weiyi",,"Ma, Xiaoxing",@nju.edu.cn
CLOUD_17_014,"Zhang, Ying2",@smail.nju.edu.cn,"Cao, Chun",
CLOUD_17_014,"Zhang, Ying2",@smail.nju.edu.cn,"Wang, Weiyi",
CLOUD_17_014,"Zhang, Ying2",@smail.nju.edu.cn,"Ma, Xiaoxing",@nju.edu.cn
CLOUD_17_014,"Ma, Xiaoxing",@nju.edu.cn,"Cao, Chun",
CLOUD_17_014,"Ma, Xiaoxing",@nju.edu.cn,"Wang, Weiyi",
CLOUD_17_014,"Ma, Xiaoxing",@nju.edu.cn,"Zhang, Ying2",@smail.nju.edu.cn
CLOUD_17_015,"Hu, Ben",,"Wang, Huaimin",
CLOUD_17_015,"Hu, Ben",,"Zhang, Pengfei",
CLOUD_17_015,"Hu, Ben",,"Ding, Bo",
CLOUD_17_015,"Hu, Ben",,"Che, Huimin",
CLOUD_17_015,"Wang, Huaimin",,"Hu, Ben",
CLOUD_17_015,"Wang, Huaimin",,"Zhang, Pengfei",
CLOUD_17_015,"Wang, Huaimin",,"Ding, Bo",
CLOUD_17_015,"Wang, Huaimin",,"Che, Huimin",
CLOUD_17_015,"Zhang, Pengfei",,"Hu, Ben",
CLOUD_17_015,"Zhang, Pengfei",,"Wang, Huaimin",
CLOUD_17_015,"Zhang, Pengfei",,"Ding, Bo",
CLOUD_17_015,"Zhang, Pengfei",,"Che, Huimin",
CLOUD_17_015,"Ding, Bo",,"Hu, Ben",
CLOUD_17_015,"Ding, Bo",,"Wang, Huaimin",
CLOUD_17_015,"Ding, Bo",,"Zhang, Pengfei",
CLOUD_17_015,"Ding, Bo",,"Che, Huimin",
CLOUD_17_015,"Che, Huimin",,"Hu, Ben",
CLOUD_17_015,"Che, Huimin",,"Wang, Huaimin",
CLOUD_17_015,"Che, Huimin",,"Zhang, Pengfei",
CLOUD_17_015,"Che, Huimin",,"Ding, Bo",
CLOUD_17_016,"Yi, Chungheon",,"Choi, Wonik",
CLOUD_17_016,"Yi, Chungheon",,"Liu, Ling",@cc.gatech.edu
CLOUD_17_016,"Yi, Chungheon",,"Jeon, Youngjun",
CLOUD_17_016,"Choi, Wonik",,"Yi, Chungheon",
CLOUD_17_016,"Choi, Wonik",,"Liu, Ling",@cc.gatech.edu
CLOUD_17_016,"Choi, Wonik",,"Jeon, Youngjun",
CLOUD_17_016,"Liu, Ling",@cc.gatech.edu,"Yi, Chungheon",
CLOUD_17_016,"Liu, Ling",@cc.gatech.edu,"Choi, Wonik",
CLOUD_17_016,"Liu, Ling",@cc.gatech.edu,"Jeon, Youngjun",
CLOUD_17_016,"Jeon, Youngjun",,"Yi, Chungheon",
CLOUD_17_016,"Jeon, Youngjun",,"Choi, Wonik",
CLOUD_17_016,"Jeon, Youngjun",,"Liu, Ling",@cc.gatech.edu
CLOUD_17_017,"Li, Fuliang",,"Cao, Jiannong",@comp.polyu.edu.hk
CLOUD_17_017,"Li, Fuliang",,"Wang, Xingwei",
CLOUD_17_017,"Li, Fuliang",,"Sun, Yinchu",
CLOUD_17_017,"Cao, Jiannong",@comp.polyu.edu.hk,"Li, Fuliang",
CLOUD_17_017,"Cao, Jiannong",@comp.polyu.edu.hk,"Wang, Xingwei",
CLOUD_17_017,"Cao, Jiannong",@comp.polyu.edu.hk,"Sun, Yinchu",
CLOUD_17_017,"Wang, Xingwei",,"Li, Fuliang",
CLOUD_17_017,"Wang, Xingwei",,"Cao, Jiannong",@comp.polyu.edu.hk
CLOUD_17_017,"Wang, Xingwei",,"Sun, Yinchu",
CLOUD_17_017,"Sun, Yinchu",,"Li, Fuliang",
CLOUD_17_017,"Sun, Yinchu",,"Cao, Jiannong",@comp.polyu.edu.hk
CLOUD_17_017,"Sun, Yinchu",,"Wang, Xingwei",
CLOUD_17_018,"Wang, Yi",,"Chen, Shigang",@cise.ufl.edu
CLOUD_17_018,"Wang, Yi",,"Xia, Ye",
CLOUD_17_018,"Chen, Shigang",@cise.ufl.edu,"Wang, Yi",
CLOUD_17_018,"Chen, Shigang",@cise.ufl.edu,"Xia, Ye",
CLOUD_17_018,"Xia, Ye",,"Wang, Yi",
CLOUD_17_018,"Xia, Ye",,"Chen, Shigang",@cise.ufl.edu
CLOUD_17_019,"Chiu, Chui-Hui",,"Singh, Dipak Kumar",
CLOUD_17_019,"Chiu, Chui-Hui",,"Wang, Qingyang",@csc.lsu.edu
CLOUD_17_019,"Chiu, Chui-Hui",,"Lee, Kisung",@lsu.edu
CLOUD_17_019,"Chiu, Chui-Hui",,"Park, Seung-Jong",@cct.lsu.edu
CLOUD_17_019,"Singh, Dipak Kumar",,"Chiu, Chui-Hui",
CLOUD_17_019,"Singh, Dipak Kumar",,"Wang, Qingyang",@csc.lsu.edu
CLOUD_17_019,"Singh, Dipak Kumar",,"Lee, Kisung",@lsu.edu
CLOUD_17_019,"Singh, Dipak Kumar",,"Park, Seung-Jong",@cct.lsu.edu
CLOUD_17_019,"Wang, Qingyang",@csc.lsu.edu,"Chiu, Chui-Hui",
CLOUD_17_019,"Wang, Qingyang",@csc.lsu.edu,"Singh, Dipak Kumar",
CLOUD_17_019,"Wang, Qingyang",@csc.lsu.edu,"Lee, Kisung",@lsu.edu
CLOUD_17_019,"Wang, Qingyang",@csc.lsu.edu,"Park, Seung-Jong",@cct.lsu.edu
CLOUD_17_019,"Lee, Kisung",@lsu.edu,"Chiu, Chui-Hui",
CLOUD_17_019,"Lee, Kisung",@lsu.edu,"Singh, Dipak Kumar",
CLOUD_17_019,"Lee, Kisung",@lsu.edu,"Wang, Qingyang",@csc.lsu.edu
CLOUD_17_019,"Lee, Kisung",@lsu.edu,"Park, Seung-Jong",@cct.lsu.edu
CLOUD_17_019,"Park, Seung-Jong",@cct.lsu.edu,"Chiu, Chui-Hui",
CLOUD_17_019,"Park, Seung-Jong",@cct.lsu.edu,"Singh, Dipak Kumar",
CLOUD_17_019,"Park, Seung-Jong",@cct.lsu.edu,"Wang, Qingyang",@csc.lsu.edu
CLOUD_17_019,"Park, Seung-Jong",@cct.lsu.edu,"Lee, Kisung",@lsu.edu
CLOUD_17_020,"Meng, Fanjing",,"Zhang, Xiao",@stu.xjtu.edu.cn
CLOUD_17_020,"Meng, Fanjing",,"Chen, Pengfei",@eng.ucsd.edu
CLOUD_17_020,"Meng, Fanjing",,"Xu, Jingmin",
CLOUD_17_020,"Zhang, Xiao",@stu.xjtu.edu.cn,"Meng, Fanjing",
CLOUD_17_020,"Zhang, Xiao",@stu.xjtu.edu.cn,"Chen, Pengfei",@eng.ucsd.edu
CLOUD_17_020,"Zhang, Xiao",@stu.xjtu.edu.cn,"Xu, Jingmin",
CLOUD_17_020,"Chen, Pengfei",@eng.ucsd.edu,"Meng, Fanjing",
CLOUD_17_020,"Chen, Pengfei",@eng.ucsd.edu,"Zhang, Xiao",@stu.xjtu.edu.cn
CLOUD_17_020,"Chen, Pengfei",@eng.ucsd.edu,"Xu, Jingmin",
CLOUD_17_020,"Xu, Jingmin",,"Meng, Fanjing",
CLOUD_17_020,"Xu, Jingmin",,"Zhang, Xiao",@stu.xjtu.edu.cn
CLOUD_17_020,"Xu, Jingmin",,"Chen, Pengfei",@eng.ucsd.edu
CLOUD_17_021,"Das, Arghya Kusum",,"Hong, Jaeki",
CLOUD_17_021,"Das, Arghya Kusum",,"Goswami, Sayan",
CLOUD_17_021,"Das, Arghya Kusum",,"Platania, Richard",
CLOUD_17_021,"Das, Arghya Kusum",,"Lee, Kisung",@lsu.edu
CLOUD_17_021,"Das, Arghya Kusum",,"Chang, Wooseok",
CLOUD_17_021,"Das, Arghya Kusum",,"Park, Seung-Jong",@cct.lsu.edu
CLOUD_17_021,"Das, Arghya Kusum",,"Liu, Ling",@cc.gatech.edu
CLOUD_17_021,"Hong, Jaeki",,"Das, Arghya Kusum",
CLOUD_17_021,"Hong, Jaeki",,"Goswami, Sayan",
CLOUD_17_021,"Hong, Jaeki",,"Platania, Richard",
CLOUD_17_021,"Hong, Jaeki",,"Lee, Kisung",@lsu.edu
CLOUD_17_021,"Hong, Jaeki",,"Chang, Wooseok",
CLOUD_17_021,"Hong, Jaeki",,"Park, Seung-Jong",@cct.lsu.edu
CLOUD_17_021,"Hong, Jaeki",,"Liu, Ling",@cc.gatech.edu
CLOUD_17_021,"Goswami, Sayan",,"Das, Arghya Kusum",
CLOUD_17_021,"Goswami, Sayan",,"Hong, Jaeki",
CLOUD_17_021,"Goswami, Sayan",,"Platania, Richard",
CLOUD_17_021,"Goswami, Sayan",,"Lee, Kisung",@lsu.edu
CLOUD_17_021,"Goswami, Sayan",,"Chang, Wooseok",
CLOUD_17_021,"Goswami, Sayan",,"Park, Seung-Jong",@cct.lsu.edu
CLOUD_17_021,"Goswami, Sayan",,"Liu, Ling",@cc.gatech.edu
CLOUD_17_021,"Platania, Richard",,"Das, Arghya Kusum",
CLOUD_17_021,"Platania, Richard",,"Hong, Jaeki",
CLOUD_17_021,"Platania, Richard",,"Goswami, Sayan",
CLOUD_17_021,"Platania, Richard",,"Lee, Kisung",@lsu.edu
CLOUD_17_021,"Platania, Richard",,"Chang, Wooseok",
CLOUD_17_021,"Platania, Richard",,"Park, Seung-Jong",@cct.lsu.edu
CLOUD_17_021,"Platania, Richard",,"Liu, Ling",@cc.gatech.edu
CLOUD_17_021,"Lee, Kisung",@lsu.edu,"Das, Arghya Kusum",
CLOUD_17_021,"Lee, Kisung",@lsu.edu,"Hong, Jaeki",
CLOUD_17_021,"Lee, Kisung",@lsu.edu,"Goswami, Sayan",
CLOUD_17_021,"Lee, Kisung",@lsu.edu,"Platania, Richard",
CLOUD_17_021,"Lee, Kisung",@lsu.edu,"Chang, Wooseok",
CLOUD_17_021,"Lee, Kisung",@lsu.edu,"Park, Seung-Jong",@cct.lsu.edu
CLOUD_17_021,"Lee, Kisung",@lsu.edu,"Liu, Ling",@cc.gatech.edu
CLOUD_17_021,"Chang, Wooseok",,"Das, Arghya Kusum",
CLOUD_17_021,"Chang, Wooseok",,"Hong, Jaeki",
CLOUD_17_021,"Chang, Wooseok",,"Goswami, Sayan",
CLOUD_17_021,"Chang, Wooseok",,"Platania, Richard",
CLOUD_17_021,"Chang, Wooseok",,"Lee, Kisung",@lsu.edu
CLOUD_17_021,"Chang, Wooseok",,"Park, Seung-Jong",@cct.lsu.edu
CLOUD_17_021,"Chang, Wooseok",,"Liu, Ling",@cc.gatech.edu
CLOUD_17_021,"Park, Seung-Jong",@cct.lsu.edu,"Das, Arghya Kusum",
CLOUD_17_021,"Park, Seung-Jong",@cct.lsu.edu,"Hong, Jaeki",
CLOUD_17_021,"Park, Seung-Jong",@cct.lsu.edu,"Goswami, Sayan",
CLOUD_17_021,"Park, Seung-Jong",@cct.lsu.edu,"Platania, Richard",
CLOUD_17_021,"Park, Seung-Jong",@cct.lsu.edu,"Lee, Kisung",@lsu.edu
CLOUD_17_021,"Park, Seung-Jong",@cct.lsu.edu,"Chang, Wooseok",
CLOUD_17_021,"Park, Seung-Jong",@cct.lsu.edu,"Liu, Ling",@cc.gatech.edu
CLOUD_17_021,"Liu, Ling",@cc.gatech.edu,"Das, Arghya Kusum",
CLOUD_17_021,"Liu, Ling",@cc.gatech.edu,"Hong, Jaeki",
CLOUD_17_021,"Liu, Ling",@cc.gatech.edu,"Goswami, Sayan",
CLOUD_17_021,"Liu, Ling",@cc.gatech.edu,"Platania, Richard",
CLOUD_17_021,"Liu, Ling",@cc.gatech.edu,"Lee, Kisung",@lsu.edu
CLOUD_17_021,"Liu, Ling",@cc.gatech.edu,"Chang, Wooseok",
CLOUD_17_021,"Liu, Ling",@cc.gatech.edu,"Park, Seung-Jong",@cct.lsu.edu
CLOUD_17_022,"Fang, Zhou",,"Luo, Mulong",@cs.ucsd.edu
CLOUD_17_022,"Fang, Zhou",,"Srivastava, Mani B.",@ucla.edu
CLOUD_17_022,"Fang, Zhou",,"Gupta, Rajesh K.",@ucsd.edu
CLOUD_17_022,"Luo, Mulong",@cs.ucsd.edu,"Fang, Zhou",
CLOUD_17_022,"Luo, Mulong",@cs.ucsd.edu,"Srivastava, Mani B.",@ucla.edu
CLOUD_17_022,"Luo, Mulong",@cs.ucsd.edu,"Gupta, Rajesh K.",@ucsd.edu
CLOUD_17_022,"Srivastava, Mani B.",@ucla.edu,"Fang, Zhou",
CLOUD_17_022,"Srivastava, Mani B.",@ucla.edu,"Luo, Mulong",@cs.ucsd.edu
CLOUD_17_022,"Srivastava, Mani B.",@ucla.edu,"Gupta, Rajesh K.",@ucsd.edu
CLOUD_17_022,"Gupta, Rajesh K.",@ucsd.edu,"Fang, Zhou",
CLOUD_17_022,"Gupta, Rajesh K.",@ucsd.edu,"Luo, Mulong",@cs.ucsd.edu
CLOUD_17_022,"Gupta, Rajesh K.",@ucsd.edu,"Srivastava, Mani B.",@ucla.edu
CLOUD_17_023,"Chen, Shiping",@csiro.au,"Zhou, You",@cise.ufl.edu
CLOUD_17_023,"Chen, Shiping",@csiro.au,"Chen, Shigang",@cise.ufl.edu
CLOUD_17_023,"Zhou, You",@cise.ufl.edu,"Chen, Shiping",@csiro.au
CLOUD_17_023,"Zhou, You",@cise.ufl.edu,"Chen, Shigang",@cise.ufl.edu
CLOUD_17_023,"Chen, Shigang",@cise.ufl.edu,"Chen, Shiping",@csiro.au
CLOUD_17_023,"Chen, Shigang",@cise.ufl.edu,"Zhou, You",@cise.ufl.edu
CLOUD_17_024,"Yao, Fan",@gwu.edu,"Wu, Jingxin",
CLOUD_17_024,"Yao, Fan",@gwu.edu,"Subramaniam, Suresh",@email.gwu.edu
CLOUD_17_024,"Yao, Fan",@gwu.edu,"Venkataramani, Guru",@email.gwu.edu
CLOUD_17_024,"Wu, Jingxin",,"Yao, Fan",@gwu.edu
CLOUD_17_024,"Wu, Jingxin",,"Subramaniam, Suresh",@email.gwu.edu
CLOUD_17_024,"Wu, Jingxin",,"Venkataramani, Guru",@email.gwu.edu
CLOUD_17_024,"Subramaniam, Suresh",@email.gwu.edu,"Yao, Fan",@gwu.edu
CLOUD_17_024,"Subramaniam, Suresh",@email.gwu.edu,"Wu, Jingxin",
CLOUD_17_024,"Subramaniam, Suresh",@email.gwu.edu,"Venkataramani, Guru",@email.gwu.edu
CLOUD_17_024,"Venkataramani, Guru",@email.gwu.edu,"Yao, Fan",@gwu.edu
CLOUD_17_024,"Venkataramani, Guru",@email.gwu.edu,"Wu, Jingxin",
CLOUD_17_024,"Venkataramani, Guru",@email.gwu.edu,"Subramaniam, Suresh",@email.gwu.edu
CLOUD_17_025,"Wolski, Rich",,"Brevik, John",@online.no
CLOUD_17_025,"Brevik, John",@online.no,"Wolski, Rich",
CLOUD_17_026,"Nieke, Christian",,"Balke, Wolf-Tilo",@ifis.cs.tu-bs.de
CLOUD_17_026,"Balke, Wolf-Tilo",@ifis.cs.tu-bs.de,"Nieke, Christian",
CLOUD_17_027,"Nakazawa, Rina",,"Ogata, Kazunori",@jp.ibm.com
CLOUD_17_027,"Nakazawa, Rina",,"Seelam, Seetharami",@us.ibm.com
CLOUD_17_027,"Nakazawa, Rina",,"Onodera, Tamiya",@jp.ibm.com
CLOUD_17_027,"Ogata, Kazunori",@jp.ibm.com,"Nakazawa, Rina",
CLOUD_17_027,"Ogata, Kazunori",@jp.ibm.com,"Seelam, Seetharami",@us.ibm.com
CLOUD_17_027,"Ogata, Kazunori",@jp.ibm.com,"Onodera, Tamiya",@jp.ibm.com
CLOUD_17_027,"Seelam, Seetharami",@us.ibm.com,"Nakazawa, Rina",
CLOUD_17_027,"Seelam, Seetharami",@us.ibm.com,"Ogata, Kazunori",@jp.ibm.com
CLOUD_17_027,"Seelam, Seetharami",@us.ibm.com,"Onodera, Tamiya",@jp.ibm.com
CLOUD_17_027,"Onodera, Tamiya",@jp.ibm.com,"Nakazawa, Rina",
CLOUD_17_027,"Onodera, Tamiya",@jp.ibm.com,"Ogata, Kazunori",@jp.ibm.com
CLOUD_17_027,"Onodera, Tamiya",@jp.ibm.com,"Seelam, Seetharami",@us.ibm.com
CLOUD_17_028,"Wang, Xiaoke",,"Wu, Chuan",@cs.hku.hk
CLOUD_17_028,"Wang, Xiaoke",,"Le, Franck",
CLOUD_17_028,"Wang, Xiaoke",,"Lau, Francis C. M.",@cs.hku.hk
CLOUD_17_028,"Wu, Chuan",@cs.hku.hk,"Wang, Xiaoke",
CLOUD_17_028,"Wu, Chuan",@cs.hku.hk,"Le, Franck",
CLOUD_17_028,"Wu, Chuan",@cs.hku.hk,"Lau, Francis C. M.",@cs.hku.hk
CLOUD_17_028,"Le, Franck",,"Wang, Xiaoke",
CLOUD_17_028,"Le, Franck",,"Wu, Chuan",@cs.hku.hk
CLOUD_17_028,"Le, Franck",,"Lau, Francis C. M.",@cs.hku.hk
CLOUD_17_028,"Lau, Francis C. M.",@cs.hku.hk,"Wang, Xiaoke",
CLOUD_17_028,"Lau, Francis C. M.",@cs.hku.hk,"Wu, Chuan",@cs.hku.hk
CLOUD_17_028,"Lau, Francis C. M.",@cs.hku.hk,"Le, Franck",
CLOUD_17_029,"Kim, Wonbae",@unist.ac.kr,"Choi, Young-Ri",
CLOUD_17_029,"Kim, Wonbae",@unist.ac.kr,"Nam, Beomseok",@unist.ac.kr
CLOUD_17_029,"Choi, Young-Ri",,"Kim, Wonbae",@unist.ac.kr
CLOUD_17_029,"Choi, Young-Ri",,"Nam, Beomseok",@unist.ac.kr
CLOUD_17_029,"Nam, Beomseok",@unist.ac.kr,"Kim, Wonbae",@unist.ac.kr
CLOUD_17_029,"Nam, Beomseok",@unist.ac.kr,"Choi, Young-Ri",
Cluster_17_001,"Reza, Tahsin",@ece.ubc.ca,"Klymko, Christine",@llnl.gov
Cluster_17_001,"Reza, Tahsin",@ece.ubc.ca,"Sanders, Geoffrey",
Cluster_17_001,"Reza, Tahsin",@ece.ubc.ca,"Pearce, Roger",
Cluster_17_001,"Reza, Tahsin",@ece.ubc.ca,"Ripeanu, Matei",@ece.ubc.ca
Cluster_17_001,"Klymko, Christine",@llnl.gov,"Reza, Tahsin",@ece.ubc.ca
Cluster_17_001,"Klymko, Christine",@llnl.gov,"Sanders, Geoffrey",
Cluster_17_001,"Klymko, Christine",@llnl.gov,"Pearce, Roger",
Cluster_17_001,"Klymko, Christine",@llnl.gov,"Ripeanu, Matei",@ece.ubc.ca
Cluster_17_001,"Sanders, Geoffrey",,"Reza, Tahsin",@ece.ubc.ca
Cluster_17_001,"Sanders, Geoffrey",,"Klymko, Christine",@llnl.gov
Cluster_17_001,"Sanders, Geoffrey",,"Pearce, Roger",
Cluster_17_001,"Sanders, Geoffrey",,"Ripeanu, Matei",@ece.ubc.ca
Cluster_17_001,"Pearce, Roger",,"Reza, Tahsin",@ece.ubc.ca
Cluster_17_001,"Pearce, Roger",,"Klymko, Christine",@llnl.gov
Cluster_17_001,"Pearce, Roger",,"Sanders, Geoffrey",
Cluster_17_001,"Pearce, Roger",,"Ripeanu, Matei",@ece.ubc.ca
Cluster_17_001,"Ripeanu, Matei",@ece.ubc.ca,"Reza, Tahsin",@ece.ubc.ca
Cluster_17_001,"Ripeanu, Matei",@ece.ubc.ca,"Klymko, Christine",@llnl.gov
Cluster_17_001,"Ripeanu, Matei",@ece.ubc.ca,"Sanders, Geoffrey",
Cluster_17_001,"Ripeanu, Matei",@ece.ubc.ca,"Pearce, Roger",
Cluster_17_002,"Chakraborty, Sourav",@osu.edu,"Subramoni, Hari",@cse.ohio-state.edu
Cluster_17_002,"Chakraborty, Sourav",@osu.edu,"Panda, Dhabaleswar K.",@cse.ohio-state.edu
Cluster_17_002,"Subramoni, Hari",@cse.ohio-state.edu,"Chakraborty, Sourav",@osu.edu
Cluster_17_002,"Subramoni, Hari",@cse.ohio-state.edu,"Panda, Dhabaleswar K.",@cse.ohio-state.edu
Cluster_17_002,"Panda, Dhabaleswar K.",@cse.ohio-state.edu,"Chakraborty, Sourav",@osu.edu
Cluster_17_002,"Panda, Dhabaleswar K.",@cse.ohio-state.edu,"Subramoni, Hari",@cse.ohio-state.edu
Cluster_17_003,"Barreiros, Willian",,"Teodoro, George",@unb.br
Cluster_17_003,"Barreiros, Willian",,"Kurc, Tahsin",
Cluster_17_003,"Barreiros, Willian",,"Kong, Jun",@emory.edu
Cluster_17_003,"Barreiros, Willian",,"Melo, Alba Cristina Magalhaes Alves De",@cic.unb.br
Cluster_17_003,"Barreiros, Willian",,"Saltz, Joel",@stonybrook.edu
Cluster_17_003,"Teodoro, George",@unb.br,"Barreiros, Willian",
Cluster_17_003,"Teodoro, George",@unb.br,"Kurc, Tahsin",
Cluster_17_003,"Teodoro, George",@unb.br,"Kong, Jun",@emory.edu
Cluster_17_003,"Teodoro, George",@unb.br,"Melo, Alba Cristina Magalhaes Alves De",@cic.unb.br
Cluster_17_003,"Teodoro, George",@unb.br,"Saltz, Joel",@stonybrook.edu
Cluster_17_003,"Kurc, Tahsin",,"Barreiros, Willian",
Cluster_17_003,"Kurc, Tahsin",,"Teodoro, George",@unb.br
Cluster_17_003,"Kurc, Tahsin",,"Kong, Jun",@emory.edu
Cluster_17_003,"Kurc, Tahsin",,"Melo, Alba Cristina Magalhaes Alves De",@cic.unb.br
Cluster_17_003,"Kurc, Tahsin",,"Saltz, Joel",@stonybrook.edu
Cluster_17_003,"Kong, Jun",@emory.edu,"Barreiros, Willian",
Cluster_17_003,"Kong, Jun",@emory.edu,"Teodoro, George",@unb.br
Cluster_17_003,"Kong, Jun",@emory.edu,"Kurc, Tahsin",
Cluster_17_003,"Kong, Jun",@emory.edu,"Melo, Alba Cristina Magalhaes Alves De",@cic.unb.br
Cluster_17_003,"Kong, Jun",@emory.edu,"Saltz, Joel",@stonybrook.edu
Cluster_17_003,"Melo, Alba Cristina Magalhaes Alves De",@cic.unb.br,"Barreiros, Willian",
Cluster_17_003,"Melo, Alba Cristina Magalhaes Alves De",@cic.unb.br,"Teodoro, George",@unb.br
Cluster_17_003,"Melo, Alba Cristina Magalhaes Alves De",@cic.unb.br,"Kurc, Tahsin",
Cluster_17_003,"Melo, Alba Cristina Magalhaes Alves De",@cic.unb.br,"Kong, Jun",@emory.edu
Cluster_17_003,"Melo, Alba Cristina Magalhaes Alves De",@cic.unb.br,"Saltz, Joel",@stonybrook.edu
Cluster_17_003,"Saltz, Joel",@stonybrook.edu,"Barreiros, Willian",
Cluster_17_003,"Saltz, Joel",@stonybrook.edu,"Teodoro, George",@unb.br
Cluster_17_003,"Saltz, Joel",@stonybrook.edu,"Kurc, Tahsin",
Cluster_17_003,"Saltz, Joel",@stonybrook.edu,"Kong, Jun",@emory.edu
Cluster_17_003,"Saltz, Joel",@stonybrook.edu,"Melo, Alba Cristina Magalhaes Alves De",@cic.unb.br
Cluster_17_004,"Duan, Xiaohui",,"Xu, Kai",
Cluster_17_004,"Duan, Xiaohui",,"Chan, Yuandong",
Cluster_17_004,"Duan, Xiaohui",,"Hundt, Christian",@rub.de
Cluster_17_004,"Duan, Xiaohui",,"Schmidt, Bertil",@uni-mainz.de
Cluster_17_004,"Duan, Xiaohui",,"Balaji, Pavan",@mcs.anl.gov
Cluster_17_004,"Duan, Xiaohui",,"Liu, Weiguo",
Cluster_17_004,"Xu, Kai",,"Duan, Xiaohui",
Cluster_17_004,"Xu, Kai",,"Chan, Yuandong",
Cluster_17_004,"Xu, Kai",,"Hundt, Christian",@rub.de
Cluster_17_004,"Xu, Kai",,"Schmidt, Bertil",@uni-mainz.de
Cluster_17_004,"Xu, Kai",,"Balaji, Pavan",@mcs.anl.gov
Cluster_17_004,"Xu, Kai",,"Liu, Weiguo",
Cluster_17_004,"Chan, Yuandong",,"Duan, Xiaohui",
Cluster_17_004,"Chan, Yuandong",,"Xu, Kai",
Cluster_17_004,"Chan, Yuandong",,"Hundt, Christian",@rub.de
Cluster_17_004,"Chan, Yuandong",,"Schmidt, Bertil",@uni-mainz.de
Cluster_17_004,"Chan, Yuandong",,"Balaji, Pavan",@mcs.anl.gov
Cluster_17_004,"Chan, Yuandong",,"Liu, Weiguo",
Cluster_17_004,"Hundt, Christian",@rub.de,"Duan, Xiaohui",
Cluster_17_004,"Hundt, Christian",@rub.de,"Xu, Kai",
Cluster_17_004,"Hundt, Christian",@rub.de,"Chan, Yuandong",
Cluster_17_004,"Hundt, Christian",@rub.de,"Schmidt, Bertil",@uni-mainz.de
Cluster_17_004,"Hundt, Christian",@rub.de,"Balaji, Pavan",@mcs.anl.gov
Cluster_17_004,"Hundt, Christian",@rub.de,"Liu, Weiguo",
Cluster_17_004,"Schmidt, Bertil",@uni-mainz.de,"Duan, Xiaohui",
Cluster_17_004,"Schmidt, Bertil",@uni-mainz.de,"Xu, Kai",
Cluster_17_004,"Schmidt, Bertil",@uni-mainz.de,"Chan, Yuandong",
Cluster_17_004,"Schmidt, Bertil",@uni-mainz.de,"Hundt, Christian",@rub.de
Cluster_17_004,"Schmidt, Bertil",@uni-mainz.de,"Balaji, Pavan",@mcs.anl.gov
Cluster_17_004,"Schmidt, Bertil",@uni-mainz.de,"Liu, Weiguo",
Cluster_17_004,"Balaji, Pavan",@mcs.anl.gov,"Duan, Xiaohui",
Cluster_17_004,"Balaji, Pavan",@mcs.anl.gov,"Xu, Kai",
Cluster_17_004,"Balaji, Pavan",@mcs.anl.gov,"Chan, Yuandong",
Cluster_17_004,"Balaji, Pavan",@mcs.anl.gov,"Hundt, Christian",@rub.de
Cluster_17_004,"Balaji, Pavan",@mcs.anl.gov,"Schmidt, Bertil",@uni-mainz.de
Cluster_17_004,"Balaji, Pavan",@mcs.anl.gov,"Liu, Weiguo",
Cluster_17_004,"Liu, Weiguo",,"Duan, Xiaohui",
Cluster_17_004,"Liu, Weiguo",,"Xu, Kai",
Cluster_17_004,"Liu, Weiguo",,"Chan, Yuandong",
Cluster_17_004,"Liu, Weiguo",,"Hundt, Christian",@rub.de
Cluster_17_004,"Liu, Weiguo",,"Schmidt, Bertil",@uni-mainz.de
Cluster_17_004,"Liu, Weiguo",,"Balaji, Pavan",@mcs.anl.gov
Cluster_17_005,"Liu, Bangtian",@rutgers.edu,"Wen, Chengyao",
Cluster_17_005,"Liu, Bangtian",@rutgers.edu,"Sarwate, Anand D.",@rutgers.edu
Cluster_17_005,"Liu, Bangtian",@rutgers.edu,"Dehnavi, Maryam Mehri",@rutgers.edu
Cluster_17_005,"Wen, Chengyao",,"Liu, Bangtian",@rutgers.edu
Cluster_17_005,"Wen, Chengyao",,"Sarwate, Anand D.",@rutgers.edu
Cluster_17_005,"Wen, Chengyao",,"Dehnavi, Maryam Mehri",@rutgers.edu
Cluster_17_005,"Sarwate, Anand D.",@rutgers.edu,"Liu, Bangtian",@rutgers.edu
Cluster_17_005,"Sarwate, Anand D.",@rutgers.edu,"Wen, Chengyao",
Cluster_17_005,"Sarwate, Anand D.",@rutgers.edu,"Dehnavi, Maryam Mehri",@rutgers.edu
Cluster_17_005,"Dehnavi, Maryam Mehri",@rutgers.edu,"Liu, Bangtian",@rutgers.edu
